,id,title,overview,popularity,release_date,vote_average,vote_count,genre_ids,genres,actors,director,log_popularity,popularity_bin,degree
1896,173185,It Boy,"38-year-old Alice has everything to become the next editor-in-chief of Rebelle magazine except for her uptight image. But when the young and charming Balthazar, barely 20, crosses Alice's path, she realizes that he holds the key to her promotion.",58.173,2013-03-06,6.454,1441,[35],['Comedy'],"['Virginie Efira', 'Pierre Niney', 'Gilles Cohen', 'Amélie Glenn', 'Charles Berling']",David Moreau,4.080465356772269,Moderate,9
1897,1243895,Sing and Don't Cry,"A matriarchal family runs a taco food truck, navigating between artistic aspirations and daily frustrations while raising a member's daughter.",32.371,2024-03-21,6.8,52,[35],['Comedy'],"['Michelle Rodríguez', 'Consuelo Duval', 'Patricia Maqueo', 'Paco Rueda', 'Lumi Lizardo']",Félix Sabroso,3.5076872593505404,Very Low,9
1898,533444,Waves,A controlling father’s attempts to ensure that his two children succeed in high school backfire after his son experiences a career-ending sports injury. Their familial bonds are eventually placed under severe strain by an unexpected tragedy.,34.988,2019-11-15,7.396,678,"[10749, 18]","['Romance', 'Drama']","['Kelvin Harrison Jr.', 'Taylor Russell', 'Renée Elise Goldsberry', 'Sterling K. Brown', 'Lucas Hedges']",Trey Edward Shults,3.583185549554872,Very Low,10
1899,960490,MO002 SQ エボルーション Vol.2 巨乳人妻教師 ： 沢井芽衣,,32.037,2005-08-01,5.5,2,[],[],['MEI SAWAI'],,3.4976281454988185,Very Low,3
1900,84427,House of Pleasures,"The dawn of the 20th century: L’Apollonide, a luxurious and traditional brothel in Paris, is living its last days. In this closed world, where some men fall in love and others become viciously harmful, the women share their secrets, their fears, their joys and their pains.",27.977,2011-09-21,6.5,245,[18],['Drama'],"['Noémie Lvovsky', 'Hafsia Herzi', 'Céline Sallette', 'Jasmine Trinca', 'Adèle Haenel']",Bertrand Bonello,3.3665024118652687,Very Low,9
1901,333167,Empire of Lust,A brilliant general distinguishes himself by protecting the dynasty's borders while keeping an eye on one of the sons of the king.,47.767,2015-03-05,6.8,43,"[10749, 18, 36]","['Romance', 'Drama', 'History']","['Jang Hyuk', 'Kang Han-na', 'Shin Ha-kyun', 'Kang Ha-neul', 'Son Byung-ho']",Ahn Sang-hoon,3.8870538546046016,Low,11
1902,12244,9,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",40.22,2009-08-19,6.932,3519,"[28, 12, 16, 878, 53]","['Action', 'Adventure', 'Animation', 'Science Fiction', 'Thriller']","['Elijah Wood', 'Christopher Plummer', 'Martin Landau', 'John C. Reilly', 'Crispin Glover']",Shane Acker,3.718923575462313,Very Low,13
1903,55779,Final Destination 5,"In this fifth installment, Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda.",37.221,2011-08-12,6.1,3394,"[27, 9648]","['Horror', 'Mystery']","[""Nicholas D'Agosto"", 'Emma Bell', 'Miles Fisher', 'Courtney B. Vance', 'David Koechner']",Steven Quale,3.6433851027817257,Very Low,10
1904,300668,Annihilation,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",40.723,2018-02-22,6.423,8571,"[878, 27]","['Science Fiction', 'Horror']","['Natalie Portman', 'Jennifer Jason Leigh', 'Gina Rodriguez', 'Tessa Thompson', 'Tuva Novotny']",Alex Garland,3.731052535505132,Very Low,10
1905,9399,Lionheart,"Lyon Gaultier is a deserter in the Foreign Legion arriving in the USA entirely hard up. He finds his brother between life and death and his sister-in-law without the money needed to heal her husband and to maintain her child. To earn the money needed, Gaultier decides to take part in some very dangerous clandestine fights.",57.942,1990-06-07,6.5,1027,[28],['Action'],"['Jean-Claude Van Damme', 'Harrison Page', 'Lisa Pelikan', 'Ashley Johnson', 'Deborah Rennard']",Sheldon Lettich,4.076553909546874,Moderate,9
1906,956,Mission: Impossible III,"Retired from active duty, and training recruits for the Impossible Mission Force, agent Ethan Hunt faces the toughest foe of his career: Owen Davian, an international broker of arms and information, who's as cunning as he is ruthless. Davian emerges to threaten Hunt and all that he holds dear – including the woman Hunt loves.",34.707,2006-04-25,6.7,6738,"[12, 28, 53]","['Adventure', 'Action', 'Thriller']","['Tom Cruise', 'Philip Seymour Hoffman', 'Ving Rhames', 'Billy Crudup', 'Michelle Monaghan']",J.J. Abrams,3.575346747996103,Very Low,11
1907,318846,The Big Short,The men who made millions from a global economic meltdown.,35.456,2015-12-11,7.352,8941,"[35, 18]","['Comedy', 'Drama']","['Steve Carell', 'Christian Bale', 'John Magaro', 'Ryan Gosling', 'Finn Wittrock']",Adam McKay,3.5961060539615817,Very Low,10
1908,5925,The Great Escape,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",57.855,1963-07-03,7.9,2525,"[12, 18, 10752]","['Adventure', 'Drama', 'War']","['Steve McQueen', 'James Garner', 'Richard Attenborough', 'James Donald', 'Charles Bronson']",John Sturges,4.0750767918644435,Moderate,11
1909,925786,Satan's Slaves 2: Communion,"After moving from their home to an apartment building, a new terror awaits Rini’s family.",37.769,2022-07-30,7.0,60,"[18, 27, 9648]","['Drama', 'Horror', 'Mystery']","['Tara Basro', 'Bront Palarae', 'Endy Arfian', 'Ratu Felisha', 'Nasar Anuz']",Joko Anwar,3.657620958211164,Very Low,11
1910,1108566,Killer Heat,"An expat PI is hired to investigate a suspicious death in Crete, Greece, where jealousies run deep amongst the victim's powerful family.",29.303,2024-09-25,5.776,196,"[80, 18, 10749]","['Crime', 'Drama', 'Romance']","['Richard Madden', 'Joseph Gordon-Levitt', 'Shailene Woodley', 'Babou Ceesay', 'Clare Holman']",Philippe Lacôte,3.411246717515157,Very Low,11
1911,331482,Little Women,Four sisters come of age in America in the aftermath of the Civil War.,57.805,2019-12-25,7.881,6232,"[18, 10749, 36]","['Drama', 'Romance', 'History']","['Saoirse Ronan', 'Emma Watson', 'Florence Pugh', 'Eliza Scanlen', 'Laura Dern']",Greta Gerwig,4.074226885303,Moderate,11
1912,1372,Blood Diamond,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",34.941,2006-12-08,7.5,7539,"[18, 53, 28]","['Drama', 'Thriller', 'Action']","['Leonardo DiCaprio', 'Djimon Hounsou', 'Jennifer Connelly', 'Kagiso Kuypers', 'Arnold Vosloo']",Edward Zwick,3.581878705119692,Very Low,11
1913,253,Live and Let Die,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.,57.763,1973-06-27,6.5,2020,"[12, 28, 53]","['Adventure', 'Action', 'Thriller']","['Roger Moore', 'Yaphet Kotto', 'Jane Seymour', 'Clifton James', 'Julius Harris']",Guy Hamilton,4.073512405141958,Moderate,11
1914,345330,Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,Emmanuelle and her crew face sexual spirits. Let the spirit take you on a fascinating and erotic adventure.,35.21,2012-06-02,5.2,9,"[35, 14, 878]","['Comedy', 'Fantasy', 'Science Fiction']","['Allie Haze', 'Russia Hardy', 'Jason Sarcinelli', 'Nataliya Joy Prieto', 'Harper Issacs']",Rolfe Kanefsky,3.58933532377755,Very Low,11
1915,1361135,Jingle Bell Run,Self-described bookworm Avery is paired with retired hockey star Wes to compete in a holiday race across America. The team struggles through themed challenges until romance runs its course.,45.503,2024-11-16,6.2,4,"[10749, 10770]","['Romance', 'TV Movie']","['Ashley Williams', 'Andrew W. Walker', 'Jason Nash']",Lucie Guest,3.839516826641267,Low,8
1916,567604,Once Upon a Deadpool,"A kidnapped Fred Savage is forced to endure Deadpool's PG-13 rendition of Deadpool 2, as a Princess Bride-esque story that's full of magic, wonder, and zero Fs.",35.941,2018-12-11,7.1,775,"[35, 28, 12]","['Comedy', 'Action', 'Adventure']","['Ryan Reynolds', 'Josh Brolin', 'Morena Baccarin', 'Julian Dennison', 'Zazie Beetz']",David Leitch,3.609322045330509,Very Low,11
1917,402900,Ocean's Eight,"Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.",38.185,2018-06-07,6.983,8249,"[80, 35, 28]","['Crime', 'Comedy', 'Action']","['Sandra Bullock', 'Cate Blanchett', 'Sarah Paulson', 'Anne Hathaway', 'Awkwafina']",Gary Ross,3.668294020504828,Very Low,11
1918,1371,Rocky III,"After an intense fight with Clubber Lang and the death of his trainer Mickey, Rocky Balboa is left devastated. Former rival Apollo Creed steps in to help Balboa get back his fighting spirit.",37.175,1982-05-28,6.9,4081,[18],['Drama'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Mr. T']",Sylvester Stallone,3.642180851104696,Very Low,9
1919,927107,The Bricklayer,"Someone is blackmailing the CIA by assassinating foreign journalists and making it look like the agency is responsible. As the world begins to unite against the U.S., the CIA must lure its most brilliant – and rebellious – operative out of retirement, forcing him to confront his checkered past while unraveling an international conspiracy.",32.98,2023-12-14,5.9,280,"[28, 53]","['Action', 'Thriller']","['Aaron Eckhart', 'Nina Dobrev', 'Clifton Collins Jr.', 'Tim Blake Nelson', 'Ilfenesh Hadera']",Renny Harlin,3.525772116243786,Very Low,10
1920,927107,The Bricklayer,"Someone is blackmailing the CIA by assassinating foreign journalists and making it look like the agency is responsible. As the world begins to unite against the U.S., the CIA must lure its most brilliant – and rebellious – operative out of retirement, forcing him to confront his checkered past while unraveling an international conspiracy.",32.98,2023-12-14,5.9,280,"[28, 53]","['Action', 'Thriller']","['Aaron Eckhart', 'Nina Dobrev', 'Clifton Collins Jr.', 'Tim Blake Nelson', 'Ilfenesh Hadera']",Renny Harlin,3.525772116243786,Very Low,10
1921,1030987,Sympathy for the Devil,"After being forced to drive a mysterious passenger at gunpoint, a man finds himself in a high-stakes game of cat and mouse where it becomes clear that not everything is as it seems.",37.708,2023-07-20,6.0,225,"[28, 53]","['Action', 'Thriller']","['Nicolas Cage', 'Joel Kinnaman', 'Alexis Zollicoffer', 'Cameron Lee Price', 'Oliver McCallum']",Yuval Adler,3.656046297018696,Very Low,10
1922,690957,Pushpa: The Rise - Part 1,"Pushpa Raj is a coolie who rises in the world of red sandalwood smuggling. Along the way, he doesn’t shy from making an enemy or two.",35.932,2021-12-16,7.1,122,"[28, 18, 53]","['Action', 'Drama', 'Thriller']","['Allu Arjun', 'Fahadh Faasil', 'Rashmika Mandanna', 'Jagadeesh Bandari', 'Sunil Varma']",Sukumar,3.6090783839103815,Very Low,11
1923,265208,Wild Card,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play… and it's all or nothing.",57.52,2015-01-14,5.672,1763,"[53, 80, 28]","['Thriller', 'Crime', 'Action']","['Jason Statham', 'Michael Angarano', 'Dominik Garcia', 'Milo Ventimiglia', 'Hope Davis']",Simon West,4.069368576151923,Moderate,11
1924,457232,Lamborghini: The Man Behind the Legend,"Follow the launch of Lamborghini’s career as a manufacturer of tractors, a creator of military vehicles during World War II, and the designer of Lamborghini cars, which he launched in 1963 as the high-end sports car company Automobili Lamborghini.",43.688,2022-11-17,6.4,586,"[18, 36]","['Drama', 'History']","['Frank Grillo', 'Romano Reggiani', 'Gabriel Byrne', 'Matteo Leoni', 'Hannah van der Westhuysen']",Bobby Moresco,3.799705009202821,Low,10
1925,22894,Legion,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",38.912,2010-01-21,5.9,2594,"[27, 28, 14]","['Horror', 'Action', 'Fantasy']","['Paul Bettany', 'Dennis Quaid', 'Lucas Black', 'Kate Walsh', 'Tyrese Gibson']",Scott Stewart,3.686677030558736,Very Low,11
1926,646380,Don't Look Up,Two astronomers go on a media tour to warn humankind of a planet-killing comet hurtling toward Earth. The response from a distracted world: Meh.,35.426,2021-12-08,7.087,8197,"[35, 878, 18]","['Comedy', 'Science Fiction', 'Drama']","['Leonardo DiCaprio', 'Jennifer Lawrence', 'Meryl Streep', 'Cate Blanchett', 'Rob Morgan']",Adam McKay,3.595282805376352,Very Low,11
1927,246403,Tusk,"When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him.",57.459,2014-09-19,5.5,1387,"[35, 27]","['Comedy', 'Horror']","['Justin Long', 'Michael Parks', 'Genesis Rodriguez', 'Haley Joel Osment', 'Ralph Garman']",Kevin Smith,4.0683256538234875,Moderate,10
1928,1080512,Pandemonium,"Nathan and Daniel are caught in a road accident that kills them both. As they come to grips with their deaths, Nathan confronts his past and the consequences of his actions. Now trapped in the hellish void of Pandemonium, he encounters tortured souls like Jeanne, a disturbed child; Julia, a grief-stricken mother; and Norghul, the guide of the great void. Will he find a way to escape the torment that awaits him for eternity?",34.606,2023-02-16,5.0,39,"[27, 18]","['Horror', 'Drama']","['Arben Bajraktaraj', 'Ophélia Kolb', 'Manon Maindivide', 'Hugo Dillon', 'Sidwell Weber']",Quarxx,3.572514162982671,Very Low,10
1929,77321,Daughters of Eve,"In the remote countryside of Ilongo, various women are sexually abused by local men. Two sisters meet Simon, the most attractive man in the village, and fight over him - one constantly haunted by Catholic dogma because of the abuse she suffered previously.",28.694,1985-02-07,5.6,18,"[27, 18, 80]","['Horror', 'Drama', 'Crime']","['Sarsi Emmanuelle', 'Maria Isabel Lopez', 'Myra Manibog', 'Mark Joseph', 'Michael Locsin']",Elwood Perez,3.390945005197804,Very Low,11
1930,10530,Pocahontas,"Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.",38.902,1995-06-14,6.9,5642,"[12, 16, 10751, 10749]","['Adventure', 'Animation', 'Family', 'Romance']","['Irene Bedard', 'Mel Gibson', 'David Ogden Stiers', 'John Kassir', 'Christian Bale']",Mike Gabriel,3.6864264479528694,Very Low,12
1931,593643,The Menu,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",57.413,2022-11-17,7.2,4870,"[35, 27, 53]","['Comedy', 'Horror', 'Thriller']","['Anya Taylor-Joy', 'Ralph Fiennes', 'Nicholas Hoult', 'Janet McTeer', 'Paul Adelstein']",Mark Mylod,4.067538467801594,Moderate,11
1932,9470,Kung Fu Hustle,"It's the 1940s, and the notorious Axe Gang terrorizes Shanghai. Small-time criminals Sing and Bone hope to join, but they only manage to make lots of very dangerous enemies. Fortunately for them, kung fu masters and hidden strength can be found in unlikely places. Now they just have to take on the entire Axe Gang.",35.652,2004-02-10,7.452,2776,"[28, 35, 80, 14]","['Action', 'Comedy', 'Crime', 'Fantasy']","['Stephen Chow Sing-Chi', 'Yuen Qiu', 'Yuen Wah', 'Lam Tze-chung', 'Bruce Leung']",Stephen Chow Sing-Chi,3.601467997102967,Very Low,12
1933,2567,The Aviator,"A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder.",57.394,2004-12-17,7.2,5286,[18],['Drama'],"['Leonardo DiCaprio', 'Cate Blanchett', 'Kate Beckinsale', 'John C. Reilly', 'Alec Baldwin']",Martin Scorsese,4.067213144830067,Moderate,9
1934,1164355,Lembayung,"Arum and Pica, who wanted to complete their internship at Lembayung hospital, had to face mysterious terror from a woman satan who was suspected of hanged herself in the bathroom. The situation became even more tense after they asked others for help to the point where they threatened their own lives and those closest to them.",35.119,2024-09-19,7.3,5,"[27, 53]","['Horror', 'Thriller']","['Taskya Namya', 'Yasamin Jasem', 'Arya Saloka', 'Anna Jobling', 'Daffa Wardhana']",Baim Wong,3.5868190426727327,Very Low,10
1935,927,Gremlins,"When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, unleashing a horde of mischievous gremlins on a small town.",34.146,1984-06-08,7.1,6302,"[14, 27, 35]","['Fantasy', 'Horror', 'Comedy']","['Zach Galligan', 'Phoebe Cates', 'Hoyt Axton', 'Frances Lee McCain', 'Corey Feldman']",Joe Dante,3.5595108137726545,Very Low,11
1936,77,Memento,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",39.394,2000-10-11,8.2,14810,"[9648, 53]","['Mystery', 'Thriller']","['Guy Pearce', 'Carrie-Anne Moss', 'Joe Pantoliano', 'Mark Boone Junior', 'Russ Fega']",Christopher Nolan,3.6986812590861966,Very Low,10
1937,363088,Ant-Man and the Wasp,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",38.398,2018-07-04,6.93,13223,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']","['Paul Rudd', 'Evangeline Lilly', 'Michael Douglas', 'Hannah John-Kamen', 'Randall Park']",Peyton Reed,3.673715053594164,Very Low,11
1938,296349,Female Prisoner Ayaka: Bitch-Training Torment,"Ayaka is a bored housewife, stuck in a very ordinary and loveless marriage. Her only escape is to the fantasy world she creates. She begins having dark and graphic nightmares about being in prison and getting molested by the prison guards and warden. The plot thickens as Ayaka's husband's financial hardships cause both of her worlds, the real world and the imaginary one, to collide.",40.673,2008-09-19,5.0,1,"[18, 27]","['Drama', 'Horror']","['Asami', 'Yukiharu Inoue', 'Fumiaki Katô', 'Yôko Satomi', 'Mari Yamaguchi']",Naoyuki Tomomatsu,3.729853437083362,Very Low,10
1939,63,Twelve Monkeys,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.",33.141,1995-12-29,7.6,8301,"[878, 53, 9648]","['Science Fiction', 'Thriller', 'Mystery']","['Bruce Willis', 'Madeleine Stowe', 'Brad Pitt', 'Christopher Plummer', 'David Morse']",Terry Gilliam,3.5304990080913883,Very Low,11
1940,511987,Crawl,"When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",57.316,2019-07-11,6.317,3080,"[27, 53]","['Horror', 'Thriller']","['Kaya Scodelario', 'Barry Pepper', 'Morfydd Clark', 'Ross Anderson', 'Jose Palma']",Alexandre Aja,4.0658764982425755,Moderate,10
1941,11969,Tombstone,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",50.888,1993-12-25,7.6,2104,"[37, 28]","['Western', 'Action']","['Kurt Russell', 'Val Kilmer', 'Sam Elliott', 'Bill Paxton', 'Powers Boothe']",George P. Cosmatos,3.949087549564962,Low,10
1942,37707,Splice,"Elsa and Clive, two young rebellious scientists, defy legal and ethical boundaries and forge ahead with a dangerous experiment: splicing together human and animal DNA to create a new organism. Named ""Dren"", the creature rapidly develops from a deformed female infant into a beautiful but dangerous winged human-chimera, who forges a bond with both of her creators - only to have that bond turn deadly.",47.89,2010-06-03,5.879,2230,"[27, 878]","['Horror', 'Science Fiction']","['Adrien Brody', 'Sarah Polley', 'Delphine Chanéac', 'David Hewlett', 'Abigail Chu']",Vincenzo Natali,3.889572876590554,Low,10
1943,1006462,The Flood,A horde of giant hungry alligators is unleashed on a group of in-transit prisoners and their guards after a massive hurricane floods Louisiana.,36.424,2023-07-14,6.4,256,"[28, 9648, 53, 27]","['Action', 'Mystery', 'Thriller', 'Horror']","['Nicky Whelan', 'Casper Van Dien', 'Louis Mandylor', 'Devanny Pinn', 'Randy Wayne']",Brandon Slagle,3.622312209841823,Very Low,12
1944,87827,Life of Pi,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",40.635,2012-11-20,7.402,13003,"[12, 18]","['Adventure', 'Drama']","['Suraj Sharma', 'Irrfan Khan', 'Ayush Tandon', 'Gautam Belur', 'Adil Hussain']",Ang Lee,3.7289411596877824,Very Low,10
1945,402,Basic Instinct,"Catherine, a novelist with an insatiable sexual appetite, becomes a prime suspect when her boyfriend is brutally murdered -- a crime she had described in her latest story.",33.132,1992-03-20,6.9,3832,"[53, 9648]","['Thriller', 'Mystery']","['Michael Douglas', 'Sharon Stone', 'George Dzundza', 'Jeanne Tripplehorn', 'Denis Arndt']",Paul Verhoeven,3.530235360674338,Very Low,10
1946,16320,Serenity,"When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.",57.226,2005-09-25,7.371,3477,"[878, 28, 12, 53]","['Science Fiction', 'Action', 'Adventure', 'Thriller']","['Nathan Fillion', 'Summer Glau', 'Gina Torres', 'Alan Tudyk', 'Morena Baccarin']",Joss Whedon,4.064331990376033,Moderate,12
1947,10661,You Don't Mess with the Zohan,An Israeli counterterrorism soldier with a secretly fabulous ambition to become a Manhattan hairstylist. Zohan's desire runs so deep that he'll do anything -- including faking his own death and going head-to-head with an Arab cab driver -- to make his dreams come true.,37.633,2008-06-05,5.711,3742,"[35, 28]","['Comedy', 'Action']","['Adam Sandler', 'Emmanuelle Chriqui', 'John Turturro', 'Nick Swardson', 'Lainie Kazan']",Dennis Dugan,3.6541068335126776,Very Low,10
1948,149,Akira,A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.,43.129,1988-06-10,7.9,4196,"[16, 878, 28]","['Animation', 'Science Fiction', 'Action']","['Mitsuo Iwata', 'Nozomu Sasaki', 'Mami Koyama', 'Tessyo Genda', 'Koichi Kitamura']",Katsuhiro Otomo,3.78711716270293,Low,11
1949,634528,The Marksman,"Jim Hanson’s quiet life is suddenly disturbed by two people crossing the US/Mexico border – a woman and her young son – desperate to flee a Mexican cartel. After a shootout leaves the mother dead, Jim becomes the boy’s reluctant defender. He embraces his role as Miguel’s protector and will stop at nothing to get him to safety, as they go on the run from the relentless assassins.",42.891,2021-01-15,6.837,1579,"[28, 18, 53]","['Action', 'Drama', 'Thriller']","['Liam Neeson', 'Jacob Perez', 'Katheryn Winnick', 'Teresa Ruiz', 'Sean A. Rosales']",Robert Lorenz,3.781709287673897,Low,11
1950,1302011,Init,"When a young barrio lass moves in to the city to study, she lives in a boarding house with other college students. Unknown to them, behind her shy and timid personality is a woman with insatiable hunger for sex.",37.172,2024-07-30,5.0,4,[18],['Drama'],"['Dyessa Garcia', 'Candy Veloso', 'Aica Veloso', 'Rash Flores', 'Ghion Layug']",Paul Michael Acero,3.642102262555007,Very Low,9
1951,1337402,Halinghing,Steamy story about a photojournalist assigned to cover the story of an award-winning actress who is accused of killing her businessman husband.,34.73,2024-10-18,0.0,0,[18],['Drama'],"['Aiko Garcia', 'Jenn Rosa', 'Josef Elizalde', 'Marinella Sheen']",Jaque Carlos,3.5759906720353185,Very Low,8
1952,11013,Secretary,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",35.621,2002-09-20,6.8,1606,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']","['James Spader', 'Maggie Gyllenhaal', 'Jeremy Davies', 'Lesley Ann Warren', 'Stephen McHattie']",Steven Shainberg,3.6006218463557724,Very Low,11
1953,43347,Love & Other Drugs,"Maggie is an alluring free spirit who won't let anyone – or anything – tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serves him well with the ladies and the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",39.372,2010-11-04,7.05,5098,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']","['Jake Gyllenhaal', 'Anne Hathaway', 'Oliver Platt', 'Hank Azaria', 'Josh Gad']",Edward Zwick,3.698136475376613,Very Low,11
1954,1361141,Confessions of a Christmas Letter,"Settie Rose, an eccentric matriarch, hires struggling novelist Juan to write her holiday contest entry. A mixup sparks gossip of Juan's engagement to Settie's daughter Lily, leading the family to play along humorously.",40.785,2024-10-31,0.0,0,"[10770, 35, 10749]","['TV Movie', 'Comedy', 'Romance']","['Angela Kinsey', 'Lillian Doucet-Roche', 'Alec Santos', 'Andy Thompson', 'Colleen Wheeler']",Heather Hawthorn-Doyle,3.7325374234533992,Very Low,11
1955,1131751,Thabo and the Rhino Case,"Eleven-year-old Thabo wants to become a private detective like in the movies. If only his home, the small African village of Hlatikulu, was not the most peaceful savannah paradise. But things take a sudden turn when a rhino is murdered in the neighboring safari park because of its precious horn.",28.266,2023-11-09,6.2,20,"[10751, 12, 9648]","['Family', 'Adventure', 'Mystery']","['Andrea Sawatzki', 'Litlhohonolofatso Litlhakayane', 'Ava Skuratowski', 'Claudio Caiolo', 'Joel Olano']",Mara Eibl-Eibesfeldt,3.3764264326702347,Very Low,11
1956,82881,Tangled Ever After,"The kingdom is in a festive mood as everyone gathers for the royal wedding of Rapunzel and Flynn. However, when Pascal and Maximus, as flower chameleon and ring bearer, respectively, lose the gold bands, a frenzied search and recovery mission gets underway. As the desperate duo tries to find the rings before anyone discovers that they’re missing, they leave behind a trail of comical chaos that includes flying lanterns, a flock of doves, a wine barrel barricade and a very sticky finale. Will Maximus and Pascal save the day and make it to the church in time? And will they ever get Flynn’s nose right?",36.115,2012-01-13,7.1,1039,"[16, 35, 28, 10751]","['Animation', 'Comedy', 'Action', 'Family']","['Mandy Moore', 'Zachary Levi', 'Alan Dale', 'Paul F. Tompkins', 'Kari Wahlgren']",Byron Howard,3.6140212005695105,Very Low,12
1957,220289,Coherence,"On the night of an astronomical anomaly, eight friends at a dinner party experience a troubling chain of reality bending events.",29.114,2013-09-19,7.232,2881,"[53, 878]","['Thriller', 'Science Fiction']","['Emily Baldoni', 'Maury Sterling', 'Nicholas Brendon', 'Lorene Scafaria', 'Elizabeth Gracen']",James Ward Byrkit,3.4049901799008517,Very Low,10
1958,13700,Home on the Range,"When a greedy outlaw schemes to take possession of the ""Patch Of Heaven"" dairy farm, three determined cows, a karate-kicking stallion and a colorful corral of critters join forces to save their home. The stakes are sky-high as this unlikely animal alliance risk their hides and match wits with a mysterious band of bad guys.",34.112,2004-04-02,6.1,2019,"[16, 10751]","['Animation', 'Family']","['Roseanne Barr', 'Judi Dench', 'Jennifer Tilly', 'Steve Buscemi', 'G.W. Bailey']",Will Finn,3.558542952385933,Very Low,10
